"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","NVL:PARPBP","chr1",224420903,"chr12",102530915,Inf,"0",1,FALSE,TRUE,TRUE,"NVL|ENST00000481213.1:12490723_0_105698_44_146/1/1",45,"MediumConfidence","-"
"jaffa-direct","MZT1:NPIPA8","chr13",73301662,"chr16",18413687,Inf,"0",1,FALSE,TRUE,TRUE,"MZT1|ENSG00000204899.5--NPIPA2|ENSG00000254852.4:23594372_1_98773_417_115/1/1",30,"MediumConfidence","-"
"jaffa-direct","VPS18:IGHA1","chr15",41188277,"chr14",106173899,Inf,"0",1,FALSE,TRUE,TRUE,"VPS18|ENSG00000104142.6--IGHA2|ENSG00000211890.3:7359425_0_186523_506_232/1/1",66,"MediumConfidence","-"
"jaffa-direct","OIP5:CCNB1IP1","chr15",41605471,"chr14",20784719,Inf,"0",1,TRUE,TRUE,TRUE,"OIP5|ENSG00000104147.4--CCNB1IP1|ENSG00000100814.13:21749239_0_106279_343_198/1/1",54,"MediumConfidence","-"
"jaffa-direct","SULT1A1:SGSM1","chr16",28620029,"chr22",25264690,Inf,"0",1,FALSE,TRUE,TRUE,"SULT1A2|ENSG00000197165.6--SGSM1|ENSG00000167037.14:25463000_0_169577_1226_134/1/1",39,"MediumConfidence","-"
"jaffa-direct","GSTT2:PMEPA1","chr22",24322500,"chr20",56228142,Inf,"0",1,FALSE,TRUE,TRUE,"GSTT2B|ENSG00000133433.6--PMEPA1|ENSG00000124225.11:26852646_0_67708_66_181/1/1",68,"MediumConfidence","-"
"jaffa-direct","GGT1:FNDC7","chr22",25024355,"chr1",109273296,Inf,"0",1,FALSE,TRUE,TRUE,"GGTLC1|ENSG00000149435.8--FNDC7|ENSG00000143107.4:14734799_0_63983_613_264/1/1",51,"MediumConfidence","-"
"jaffa-direct","SLC30A5:CEBPZ","chr5",68390165,"chr2",37442095,Inf,"0",1,FALSE,TRUE,TRUE,"SLC30A5|ENSG00000145740.14--CEBPZ|ENSG00000115816.9:12959429_0_160507_97_171/1/1",44,"MediumConfidence","-"
"jaffa-direct","EDF1:GGCT","chr9",139758272,"chr7",30540297,Inf,"0",1,FALSE,TRUE,TRUE,"EDF1|ENSG00000107223.8--GGCT|ENSG00000006625.13:19057168_1_51197_372_108/2/2",39,"MediumConfidence","-"
"jaffa-direct","CMC4:DHTKD1","chrX",154292241,"chr10",12154899,Inf,"0",1,FALSE,TRUE,TRUE,"CMC4|ENSG00000182712.11--DHTKD1|ENSG00000181192.7:13336377_0_35797_13_528/2/2",41,"MediumConfidence","-"
"jaffa-direct","TSPY6P:PLSCR5","chrY",9325425,"chr3",146309668,Inf,"0",1,TRUE,TRUE,TRUE,"TSPY6P|ENSG00000238074.3--PLSCR5|ENSG00000231213.2:23639577_0_181224_370_178/2/2",44,"MediumConfidence","-"
"jaffa-direct","TSPY10:PLSCR5","chrY",9366020,"chr3",146309668,Inf,"0",1,TRUE,TRUE,TRUE,"TSPY6P|ENSG00000238074.3--PLSCR5|ENSG00000231213.2:25477016_0_181224_364_211/2/2",71,"MediumConfidence","-"
"jaffa-direct","TSTA3:ATP6V1B2","chr8",144696491,"chr8",20066953,124629.538,"375",1330,NA,FALSE,TRUE,"Locus_4119_Transcript_1/3_Confidence_0.167_Length_3518",883,"LowConfidence","-"
"jaffa-direct","PAGR1:GLB1L2","chr16",29831222,"chr11",134212649,Inf,"293",1187,NA,FALSE,TRUE,"Locus_2339_Transcript_2/4_Confidence_0.429_Length_4172",1568,"LowConfidence","-"
"jaffa-direct","MIEF2:ULK3","chr17",18166560,"chr15",75133845,Inf,"235",877,NA,FALSE,TRUE,"Locus_3079_Transcript_3/7_Confidence_0.250_Length_2782",2332,"LowConfidence","-"
"jaffa-direct","RPL26L1:RP11-1029J19.5","chr5",172386868,"chr14",102144465,Inf,"473",109,NA,FALSE,TRUE,"Locus_4118_Transcript_3/3_Confidence_0.000_Length_1459",876,"LowConfidence","-"
"jaffa-direct","ATG3:MEOX2","chr3",112269071,"chr7",15652235,Inf,"55",228,NA,FALSE,TRUE,"Locus_2238_Transcript_3/11_Confidence_0.111_Length_1315",638,"LowConfidence","-"
"jaffa-direct","H2AFJ:ADIG","chr12",14927908,"chr20",37216744,Inf,"43",154,NA,FALSE,TRUE,"Locus_4214_Transcript_4/5_Confidence_0.286_Length_986",635,"LowConfidence","-"
"jaffa-direct","YWHAE:GPR4","chr17",1257506,"chr19",46105442,Inf,"2",93,NA,FALSE,TRUE,"Locus_4055_Transcript_1/11_Confidence_0.182_Length_2078",981,"LowConfidence","-"
"jaffa-direct","CYP2C19:CEACAM19","chr10",96609812,"chr19",45175020,Inf,"20",70,NA,FALSE,TRUE,"Locus_4485_Transcript_7/9_Confidence_0.038_Length_1725",352,"LowConfidence","-"
"jaffa-direct","SLC25A6:SLC25A4","chrX",1510825,"chr4",186064399,Inf,"45",34,NA,FALSE,TRUE,"Locus_3061_Transcript_20/25_Confidence_0.076_Length_2100",1614,"LowConfidence","-"
"jaffa-direct","PDZRN3:BRD2","chr3",73453300,"chr6",32945194,Inf,"5",47,NA,FALSE,TRUE,"Locus_2315_Transcript_8/11_Confidence_0.143_Length_3261",1243,"LowConfidence","-"
"jaffa-direct","PRDX4:CDADC1","chrX",23689762,"chr13",49833622,Inf,"1",27,NA,FALSE,TRUE,"Locus_4138_Transcript_4/5_Confidence_0.200_Length_975",467,"LowConfidence","-"
"jaffa-direct","DNAJC10:RPL31P11","chr2",183653135,"chr1",161654787,Inf,"14",3,NA,FALSE,TRUE,"Locus_2346_Transcript_4/4_Confidence_0.263_Length_4362",3033,"LowConfidence","-"
"jaffa-direct","CACNA1H:SET","chr16",1265588,"chr9",131446060,Inf,"11",2,NA,FALSE,TRUE,"CACNA1H|ENSG00000196557.6--SET|ENSG00000119335.12:16041511_0_26529_831_136/1/1",39,"LowConfidence","-"
"jaffa-direct","AP003900.6:LEPR","chr21",11181256,"chr1",66087139,Inf,"6",4,NA,FALSE,TRUE,"LEPR|ENSG00000116678.14--EIF3F|ENSG00000175390.8:19622451_0_82729_2605_303/2/2",38,"LowConfidence","-"
"jaffa-direct","SHFM1:ZBTB40","chr7",96303058,"chr1",22817895,Inf,"2",5,NA,FALSE,TRUE,"Locus_4733_Transcript_4/5_Confidence_0.444_Length_1208",797,"LowConfidence","-"
"jaffa-direct","SERPINB10:CERK","chr18",61582739,"chr22",47098290,Inf,"3",2,NA,FALSE,TRUE,"ST20|ENSG00000180953.7--SERPINB10|ENSG00000242550.1:18967731_1_167699_2015_218/1/1",54,"LowConfidence","-"
"jaffa-direct","AC007040.11:CTA-714B7.5","chr2",71220827,"chr22",35557280,Inf,"1",2,NA,FALSE,TRUE,"GOLGA6L1|ENSG00000197414.8--AC007040.11|ENSG00000258881.2:11270455_0_65420_196_164/2/2",47,"LowConfidence","-"
