data_set	prog	min_sum_frags	TP	FP	FN	TPR	PPV	F1
sim_50	FusionCatcher	3730	2	0	498	0.00	1	0.000
sim_50	TopHat-Fusion	1	344	46	156	0.69	0.88	0.774
sim_50	TopHat-Fusion	2	341	46	159	0.68	0.88	0.767
sim_50	TopHat-Fusion	3	336	42	164	0.67	0.89	0.764
sim_50	TopHat-Fusion	4	326	36	174	0.65	0.9	0.755
sim_50	TopHat-Fusion	5	321	36	179	0.64	0.9	0.748
sim_50	TopHat-Fusion	6	310	33	190	0.62	0.9	0.734
sim_50	TopHat-Fusion	7	305	33	195	0.61	0.9	0.727
sim_50	TopHat-Fusion	8	300	33	200	0.60	0.9	0.720
sim_50	TopHat-Fusion	9	298	30	202	0.60	0.91	0.723
sim_50	TopHat-Fusion	10	288	30	212	0.58	0.91	0.708
sim_50	TopHat-Fusion	12	282	29	218	0.56	0.91	0.693
sim_50	TopHat-Fusion	13	279	29	221	0.56	0.91	0.693
sim_50	TopHat-Fusion	14	276	28	224	0.55	0.91	0.686
sim_50	TopHat-Fusion	15	272	27	228	0.54	0.91	0.678
sim_50	TopHat-Fusion	16	270	27	230	0.54	0.91	0.678
sim_50	TopHat-Fusion	18	269	27	231	0.54	0.91	0.678
sim_50	TopHat-Fusion	19	260	27	240	0.52	0.91	0.662
sim_50	TopHat-Fusion	21	255	27	245	0.51	0.9	0.651
sim_50	TopHat-Fusion	22	253	27	247	0.51	0.9	0.651
sim_50	TopHat-Fusion	23	252	26	248	0.50	0.91	0.645
sim_50	TopHat-Fusion	24	249	26	251	0.50	0.91	0.645
sim_50	TopHat-Fusion	25	247	26	253	0.49	0.9	0.635
sim_50	TopHat-Fusion	26	246	26	254	0.49	0.9	0.635
sim_50	TopHat-Fusion	29	244	26	256	0.49	0.9	0.635
sim_50	TopHat-Fusion	30	243	26	257	0.49	0.9	0.635
sim_50	TopHat-Fusion	31	238	26	262	0.48	0.9	0.626
sim_50	TopHat-Fusion	34	236	26	264	0.47	0.9	0.618
sim_50	TopHat-Fusion	35	234	25	266	0.47	0.9	0.618
sim_50	TopHat-Fusion	36	232	25	268	0.46	0.9	0.609
sim_50	TopHat-Fusion	37	230	25	270	0.46	0.9	0.609
sim_50	TopHat-Fusion	38	229	25	271	0.46	0.9	0.609
sim_50	TopHat-Fusion	40	228	25	272	0.46	0.9	0.609
sim_50	TopHat-Fusion	42	224	25	276	0.45	0.9	0.600
sim_50	TopHat-Fusion	43	222	25	278	0.44	0.9	0.591
sim_50	TopHat-Fusion	44	222	24	278	0.44	0.9	0.591
sim_50	TopHat-Fusion	45	221	24	279	0.44	0.9	0.591
sim_50	TopHat-Fusion	46	220	24	280	0.44	0.9	0.591
sim_50	TopHat-Fusion	47	219	24	281	0.44	0.9	0.591
sim_50	TopHat-Fusion	48	217	24	283	0.43	0.9	0.582
sim_50	TopHat-Fusion	49	214	24	286	0.43	0.9	0.582
sim_50	TopHat-Fusion	50	213	24	287	0.43	0.9	0.582
sim_50	TopHat-Fusion	51	212	23	288	0.42	0.9	0.573
sim_50	TopHat-Fusion	52	210	23	290	0.42	0.9	0.573
sim_50	TopHat-Fusion	55	209	23	291	0.42	0.9	0.573
sim_50	TopHat-Fusion	56	208	23	292	0.42	0.9	0.573
sim_50	TopHat-Fusion	58	205	23	295	0.41	0.9	0.563
sim_50	TopHat-Fusion	61	203	23	297	0.41	0.9	0.563
sim_50	TopHat-Fusion	63	202	23	298	0.40	0.9	0.554
sim_50	TopHat-Fusion	65	201	23	299	0.40	0.9	0.554
sim_50	TopHat-Fusion	67	200	23	300	0.40	0.9	0.554
sim_50	TopHat-Fusion	68	199	23	301	0.40	0.9	0.554
sim_50	TopHat-Fusion	72	198	23	302	0.40	0.9	0.554
sim_50	TopHat-Fusion	73	197	23	303	0.39	0.9	0.544
sim_50	TopHat-Fusion	74	196	23	304	0.39	0.89	0.542
sim_50	TopHat-Fusion	75	195	23	305	0.39	0.89	0.542
sim_50	TopHat-Fusion	77	194	23	306	0.39	0.89	0.542
sim_50	TopHat-Fusion	83	192	23	308	0.38	0.89	0.533
sim_50	TopHat-Fusion	86	191	23	309	0.38	0.89	0.533
sim_50	TopHat-Fusion	88	190	23	310	0.38	0.89	0.533
sim_50	TopHat-Fusion	89	189	23	311	0.38	0.89	0.533
sim_50	TopHat-Fusion	91	188	23	312	0.38	0.89	0.533
sim_50	TopHat-Fusion	92	186	23	314	0.37	0.89	0.523
sim_50	TopHat-Fusion	93	185	22	315	0.37	0.89	0.523
sim_50	TopHat-Fusion	96	183	22	317	0.37	0.89	0.523
sim_50	TopHat-Fusion	99	182	22	318	0.36	0.89	0.513
sim_50	TopHat-Fusion	104	181	22	319	0.36	0.89	0.513
sim_50	TopHat-Fusion	106	180	22	320	0.36	0.89	0.513
sim_50	TopHat-Fusion	107	179	22	321	0.36	0.89	0.513
sim_50	TopHat-Fusion	117	178	22	322	0.36	0.89	0.513
sim_50	TopHat-Fusion	118	177	22	323	0.35	0.89	0.502
sim_50	TopHat-Fusion	125	176	22	324	0.35	0.89	0.502
sim_50	TopHat-Fusion	128	175	22	325	0.35	0.89	0.502
sim_50	TopHat-Fusion	129	174	22	326	0.35	0.89	0.502
sim_50	TopHat-Fusion	130	172	22	328	0.34	0.89	0.492
sim_50	TopHat-Fusion	137	171	22	329	0.34	0.89	0.492
sim_50	TopHat-Fusion	140	170	22	330	0.34	0.89	0.492
sim_50	TopHat-Fusion	142	170	21	330	0.34	0.89	0.492
sim_50	TopHat-Fusion	151	169	21	331	0.34	0.89	0.492
sim_50	TopHat-Fusion	157	168	21	332	0.34	0.89	0.492
sim_50	TopHat-Fusion	166	168	20	332	0.34	0.89	0.492
sim_50	TopHat-Fusion	168	167	20	333	0.33	0.89	0.481
sim_50	TopHat-Fusion	169	166	20	334	0.33	0.89	0.481
sim_50	TopHat-Fusion	181	165	20	335	0.33	0.89	0.481
sim_50	TopHat-Fusion	186	164	20	336	0.33	0.89	0.481
sim_50	TopHat-Fusion	192	163	20	337	0.33	0.89	0.481
sim_50	TopHat-Fusion	196	163	19	337	0.33	0.9	0.483
sim_50	TopHat-Fusion	202	163	18	337	0.33	0.9	0.483
sim_50	TopHat-Fusion	212	162	18	338	0.32	0.9	0.472
sim_50	TopHat-Fusion	221	162	17	338	0.32	0.91	0.473
sim_50	TopHat-Fusion	222	161	17	339	0.32	0.9	0.472
sim_50	TopHat-Fusion	228	160	17	340	0.32	0.9	0.472
sim_50	TopHat-Fusion	232	158	17	342	0.32	0.9	0.472
sim_50	TopHat-Fusion	239	157	17	343	0.31	0.9	0.461
sim_50	TopHat-Fusion	240	156	17	344	0.31	0.9	0.461
sim_50	TopHat-Fusion	244	155	17	345	0.31	0.9	0.461
sim_50	TopHat-Fusion	245	154	17	346	0.31	0.9	0.461
sim_50	TopHat-Fusion	259	153	17	347	0.31	0.9	0.461
sim_50	TopHat-Fusion	261	153	16	347	0.31	0.91	0.462
sim_50	TopHat-Fusion	266	152	16	348	0.30	0.9	0.450
sim_50	TopHat-Fusion	274	151	16	349	0.30	0.9	0.450
sim_50	TopHat-Fusion	275	150	16	350	0.30	0.9	0.450
sim_50	TopHat-Fusion	280	149	16	351	0.30	0.9	0.450
sim_50	TopHat-Fusion	301	148	16	352	0.30	0.9	0.450
sim_50	TopHat-Fusion	303	147	16	353	0.29	0.9	0.439
sim_50	TopHat-Fusion	313	146	16	354	0.29	0.9	0.439
sim_50	TopHat-Fusion	314	145	16	355	0.29	0.9	0.439
sim_50	TopHat-Fusion	316	144	16	356	0.29	0.9	0.439
sim_50	TopHat-Fusion	317	143	16	357	0.29	0.9	0.439
sim_50	TopHat-Fusion	341	142	16	358	0.28	0.9	0.427
sim_50	TopHat-Fusion	355	141	16	359	0.28	0.9	0.427
sim_50	TopHat-Fusion	358	141	15	359	0.28	0.9	0.427
sim_50	TopHat-Fusion	360	140	15	360	0.28	0.9	0.427
sim_50	TopHat-Fusion	370	139	15	361	0.28	0.9	0.427
sim_50	TopHat-Fusion	372	138	15	362	0.28	0.9	0.427
sim_50	TopHat-Fusion	375	137	15	363	0.27	0.9	0.415
sim_50	TopHat-Fusion	377	136	15	364	0.27	0.9	0.415
sim_50	TopHat-Fusion	388	134	15	366	0.27	0.9	0.415
sim_50	TopHat-Fusion	429	133	15	367	0.27	0.9	0.415
sim_50	TopHat-Fusion	440	132	15	368	0.26	0.9	0.403
sim_50	TopHat-Fusion	445	131	15	369	0.26	0.9	0.403
sim_50	TopHat-Fusion	446	131	14	369	0.26	0.9	0.403
sim_50	TopHat-Fusion	451	131	13	369	0.26	0.91	0.404
sim_50	TopHat-Fusion	452	130	13	370	0.26	0.91	0.404
sim_50	TopHat-Fusion	463	129	13	371	0.26	0.91	0.404
sim_50	TopHat-Fusion	476	128	13	372	0.26	0.91	0.404
sim_50	TopHat-Fusion	503	127	13	373	0.25	0.91	0.392
sim_50	TopHat-Fusion	506	126	13	374	0.25	0.91	0.392
sim_50	TopHat-Fusion	510	125	13	375	0.25	0.91	0.392
sim_50	TopHat-Fusion	516	124	13	376	0.25	0.91	0.392
sim_50	TopHat-Fusion	526	123	13	377	0.25	0.9	0.391
sim_50	TopHat-Fusion	527	122	13	378	0.24	0.9	0.379
sim_50	TopHat-Fusion	537	121	13	379	0.24	0.9	0.379
sim_50	TopHat-Fusion	587	120	13	380	0.24	0.9	0.379
sim_50	TopHat-Fusion	608	119	13	381	0.24	0.9	0.379
sim_50	TopHat-Fusion	737	118	13	382	0.24	0.9	0.379
sim_50	TopHat-Fusion	804	117	13	383	0.23	0.9	0.366
sim_50	TopHat-Fusion	822	116	13	384	0.23	0.9	0.366
sim_50	TopHat-Fusion	888	115	13	385	0.23	0.9	0.366
sim_50	TopHat-Fusion	906	115	12	385	0.23	0.91	0.367
sim_50	TopHat-Fusion	908	115	11	385	0.23	0.91	0.367
sim_50	TopHat-Fusion	919	114	11	386	0.23	0.91	0.367
sim_50	TopHat-Fusion	926	113	11	387	0.23	0.91	0.367
sim_50	TopHat-Fusion	928	112	11	388	0.22	0.91	0.354
sim_50	TopHat-Fusion	941	112	10	388	0.22	0.92	0.355
sim_50	TopHat-Fusion	942	111	10	389	0.22	0.92	0.355
sim_50	TopHat-Fusion	958	110	10	390	0.22	0.92	0.355
sim_50	TopHat-Fusion	975	109	10	391	0.22	0.92	0.355
sim_50	TopHat-Fusion	988	109	9	391	0.22	0.92	0.355
sim_50	TopHat-Fusion	990	108	9	392	0.22	0.92	0.355
sim_50	TopHat-Fusion	994	107	9	393	0.21	0.92	0.342
sim_50	TopHat-Fusion	1001	106	9	394	0.21	0.92	0.342
sim_50	TopHat-Fusion	1008	105	9	395	0.21	0.92	0.342
sim_50	TopHat-Fusion	1012	104	9	396	0.21	0.92	0.342
sim_50	TopHat-Fusion	1027	103	8	397	0.21	0.93	0.343
sim_50	TopHat-Fusion	1075	102	8	398	0.20	0.93	0.329
sim_50	TopHat-Fusion	1080	101	8	399	0.20	0.93	0.329
sim_50	TopHat-Fusion	1088	100	8	400	0.20	0.93	0.329
sim_50	TopHat-Fusion	1133	99	8	401	0.20	0.93	0.329
sim_50	TopHat-Fusion	1160	98	8	402	0.20	0.92	0.329
sim_50	TopHat-Fusion	1163	97	8	403	0.19	0.92	0.315
sim_50	TopHat-Fusion	1167	97	7	403	0.19	0.93	0.316
sim_50	TopHat-Fusion	1196	96	7	404	0.19	0.93	0.316
sim_50	TopHat-Fusion	1224	95	7	405	0.19	0.93	0.316
sim_50	TopHat-Fusion	1229	94	7	406	0.19	0.93	0.316
sim_50	TopHat-Fusion	1241	93	7	407	0.19	0.93	0.316
sim_50	TopHat-Fusion	1252	93	6	407	0.19	0.94	0.316
sim_50	TopHat-Fusion	1296	93	5	407	0.19	0.95	0.317
sim_50	TopHat-Fusion	1349	92	5	408	0.18	0.95	0.303
sim_50	TopHat-Fusion	1370	91	5	409	0.18	0.95	0.303
sim_50	TopHat-Fusion	1387	90	5	410	0.18	0.95	0.303
sim_50	TopHat-Fusion	1404	89	5	411	0.18	0.95	0.303
sim_50	TopHat-Fusion	1494	88	5	412	0.18	0.95	0.303
sim_50	TopHat-Fusion	1505	87	5	413	0.17	0.95	0.288
sim_50	TopHat-Fusion	1546	86	5	414	0.17	0.95	0.288
sim_50	TopHat-Fusion	1556	85	5	415	0.17	0.94	0.288
sim_50	TopHat-Fusion	1561	84	5	416	0.17	0.94	0.288
sim_50	TopHat-Fusion	1562	84	4	416	0.17	0.95	0.288
sim_50	TopHat-Fusion	1588	83	4	417	0.17	0.95	0.288
sim_50	TopHat-Fusion	1596	82	4	418	0.16	0.95	0.274
sim_50	TopHat-Fusion	1601	81	4	419	0.16	0.95	0.274
sim_50	TopHat-Fusion	1643	80	4	420	0.16	0.95	0.274
sim_50	TopHat-Fusion	1727	79	4	421	0.16	0.95	0.274
sim_50	TopHat-Fusion	1733	78	4	422	0.16	0.95	0.274
sim_50	TopHat-Fusion	1775	77	4	423	0.15	0.95	0.259
sim_50	TopHat-Fusion	1776	76	4	424	0.15	0.95	0.259
sim_50	TopHat-Fusion	1840	75	4	425	0.15	0.95	0.259
sim_50	TopHat-Fusion	2002	74	4	426	0.15	0.95	0.259
sim_50	TopHat-Fusion	2012	73	4	427	0.15	0.95	0.259
sim_50	TopHat-Fusion	2052	72	4	428	0.14	0.95	0.244
sim_50	TopHat-Fusion	2120	71	4	429	0.14	0.95	0.244
sim_50	TopHat-Fusion	2165	71	3	429	0.14	0.96	0.244
sim_50	TopHat-Fusion	2241	70	3	430	0.14	0.96	0.244
sim_50	TopHat-Fusion	2275	70	2	430	0.14	0.97	0.245
sim_50	TopHat-Fusion	2310	69	2	431	0.14	0.97	0.245
sim_50	TopHat-Fusion	2330	68	2	432	0.14	0.97	0.245
sim_50	TopHat-Fusion	2344	67	2	433	0.13	0.97	0.229
sim_50	TopHat-Fusion	2362	66	2	434	0.13	0.97	0.229
sim_50	TopHat-Fusion	2409	65	2	435	0.13	0.97	0.229
sim_50	TopHat-Fusion	2595	64	2	436	0.13	0.97	0.229
sim_50	TopHat-Fusion	2614	62	2	438	0.12	0.97	0.214
sim_50	TopHat-Fusion	2618	61	2	439	0.12	0.97	0.214
sim_50	TopHat-Fusion	2715	60	2	440	0.12	0.97	0.214
sim_50	TopHat-Fusion	2786	59	2	441	0.12	0.97	0.214
sim_50	TopHat-Fusion	2797	58	2	442	0.12	0.97	0.214
sim_50	TopHat-Fusion	2807	57	2	443	0.11	0.97	0.198
sim_50	TopHat-Fusion	2843	56	2	444	0.11	0.97	0.198
sim_50	TopHat-Fusion	2865	55	2	445	0.11	0.96	0.197
sim_50	TopHat-Fusion	2867	54	2	446	0.11	0.96	0.197
sim_50	TopHat-Fusion	2889	53	2	447	0.11	0.96	0.197
sim_50	TopHat-Fusion	2953	52	2	448	0.10	0.96	0.181
sim_50	TopHat-Fusion	2978	51	2	449	0.10	0.96	0.181
sim_50	TopHat-Fusion	3029	50	2	450	0.10	0.96	0.181
sim_50	TopHat-Fusion	3030	49	2	451	0.10	0.96	0.181
sim_50	TopHat-Fusion	3212	48	2	452	0.10	0.96	0.181
sim_50	TopHat-Fusion	3306	47	2	453	0.09	0.96	0.165
sim_50	TopHat-Fusion	3314	46	2	454	0.09	0.96	0.165
sim_50	TopHat-Fusion	3366	45	2	455	0.09	0.96	0.165
sim_50	TopHat-Fusion	3444	44	2	456	0.09	0.96	0.165
sim_50	TopHat-Fusion	3448	43	2	457	0.09	0.96	0.165
sim_50	TopHat-Fusion	3558	42	2	458	0.08	0.95	0.148
sim_50	TopHat-Fusion	3778	41	2	459	0.08	0.95	0.148
sim_50	TopHat-Fusion	3849	40	2	460	0.08	0.95	0.148
sim_50	TopHat-Fusion	3992	39	2	461	0.08	0.95	0.148
sim_50	TopHat-Fusion	4025	38	2	462	0.08	0.95	0.148
sim_50	TopHat-Fusion	4036	37	2	463	0.07	0.95	0.130
sim_50	TopHat-Fusion	4081	36	2	464	0.07	0.95	0.130
sim_50	TopHat-Fusion	4341	35	2	465	0.07	0.95	0.130
sim_50	TopHat-Fusion	4349	34	2	466	0.07	0.94	0.130
sim_50	TopHat-Fusion	4397	33	2	467	0.07	0.94	0.130
sim_50	TopHat-Fusion	4442	32	2	468	0.06	0.94	0.113
sim_50	TopHat-Fusion	4463	31	2	469	0.06	0.94	0.113
sim_50	TopHat-Fusion	4506	30	2	470	0.06	0.94	0.113
sim_50	TopHat-Fusion	4549	29	2	471	0.06	0.94	0.113
sim_50	TopHat-Fusion	4581	28	2	472	0.06	0.93	0.113
sim_50	TopHat-Fusion	4751	27	2	473	0.05	0.93	0.095
sim_50	TopHat-Fusion	4809	26	2	474	0.05	0.93	0.095
sim_50	TopHat-Fusion	5026	25	2	475	0.05	0.93	0.095
sim_50	TopHat-Fusion	5070	24	2	476	0.05	0.92	0.095
sim_50	TopHat-Fusion	5315	24	1	476	0.05	0.96	0.095
sim_50	TopHat-Fusion	5612	23	1	477	0.05	0.96	0.095
sim_50	TopHat-Fusion	5896	23	0	477	0.05	1	0.095
sim_50	TopHat-Fusion	6274	22	0	478	0.04	1	0.077
sim_50	TopHat-Fusion	6276	21	0	479	0.04	1	0.077
sim_50	TopHat-Fusion	6346	20	0	480	0.04	1	0.077
sim_50	TopHat-Fusion	6422	19	0	481	0.04	1	0.077
sim_50	TopHat-Fusion	6713	18	0	482	0.04	1	0.077
sim_50	TopHat-Fusion	7120	17	0	483	0.03	1	0.058
sim_50	TopHat-Fusion	7169	16	0	484	0.03	1	0.058
sim_50	TopHat-Fusion	7193	15	0	485	0.03	1	0.058
sim_50	TopHat-Fusion	8019	14	0	486	0.03	1	0.058
sim_50	TopHat-Fusion	8052	13	0	487	0.03	1	0.058
sim_50	TopHat-Fusion	8080	12	0	488	0.02	1	0.039
sim_50	TopHat-Fusion	8098	11	0	489	0.02	1	0.039
sim_50	TopHat-Fusion	8186	10	0	490	0.02	1	0.039
sim_50	TopHat-Fusion	8192	9	0	491	0.02	1	0.039
sim_50	TopHat-Fusion	8417	8	0	492	0.02	1	0.039
sim_50	TopHat-Fusion	8809	7	0	493	0.01	1	0.020
sim_50	TopHat-Fusion	8872	6	0	494	0.01	1	0.020
sim_50	TopHat-Fusion	8881	5	0	495	0.01	1	0.020
sim_50	TopHat-Fusion	9222	4	0	496	0.01	1	0.020
sim_50	TopHat-Fusion	9521	3	0	497	0.01	1	0.020
sim_50	TopHat-Fusion	10201	2	0	498	0.00	1	0.000
sim_50	ChimPipe	3	357	6	143	0.71	0.98	0.823
sim_50	ChimPipe	4	348	5	152	0.70	0.99	0.820
sim_50	ChimPipe	5	333	4	167	0.67	0.99	0.799
sim_50	ChimPipe	6	321	4	179	0.64	0.99	0.777
sim_50	ChimPipe	7	314	4	186	0.63	0.99	0.770
sim_50	ChimPipe	8	308	4	192	0.62	0.99	0.762
sim_50	ChimPipe	9	301	4	199	0.60	0.99	0.747
sim_50	ChimPipe	10	296	4	204	0.59	0.99	0.739
sim_50	ChimPipe	11	292	4	208	0.58	0.99	0.731
sim_50	ChimPipe	12	288	4	212	0.58	0.99	0.731
sim_50	ChimPipe	13	284	4	216	0.57	0.99	0.723
sim_50	ChimPipe	14	278	4	222	0.56	0.99	0.715
sim_50	ChimPipe	15	275	4	225	0.55	0.99	0.707
sim_50	ChimPipe	16	273	3	227	0.55	0.99	0.707
sim_50	ChimPipe	17	269	3	231	0.54	0.99	0.699
sim_50	ChimPipe	18	267	3	233	0.53	0.99	0.690
sim_50	ChimPipe	19	263	3	237	0.53	0.99	0.690
sim_50	ChimPipe	20	261	3	239	0.52	0.99	0.682
sim_50	ChimPipe	21	258	3	242	0.52	0.99	0.682
sim_50	ChimPipe	22	257	3	243	0.51	0.99	0.673
sim_50	ChimPipe	23	256	3	244	0.51	0.99	0.673
sim_50	ChimPipe	25	255	3	245	0.51	0.99	0.673
sim_50	ChimPipe	26	252	3	248	0.50	0.99	0.664
sim_50	ChimPipe	27	248	3	252	0.50	0.99	0.664
sim_50	ChimPipe	28	245	3	255	0.49	0.99	0.656
sim_50	ChimPipe	29	244	3	256	0.49	0.99	0.656
sim_50	ChimPipe	30	239	3	261	0.48	0.99	0.647
sim_50	ChimPipe	32	237	3	263	0.47	0.99	0.637
sim_50	ChimPipe	33	236	3	264	0.47	0.99	0.637
sim_50	ChimPipe	34	234	3	266	0.47	0.99	0.637
sim_50	ChimPipe	37	229	3	271	0.46	0.99	0.628
sim_50	ChimPipe	40	227	3	273	0.45	0.99	0.619
sim_50	ChimPipe	41	225	3	275	0.45	0.99	0.619
sim_50	ChimPipe	43	222	3	278	0.44	0.99	0.609
sim_50	ChimPipe	44	221	3	279	0.44	0.99	0.609
sim_50	ChimPipe	46	220	3	280	0.44	0.99	0.609
sim_50	ChimPipe	48	219	3	281	0.44	0.99	0.609
sim_50	ChimPipe	49	218	3	282	0.44	0.99	0.609
sim_50	ChimPipe	50	216	3	284	0.43	0.99	0.600
sim_50	ChimPipe	51	215	3	285	0.43	0.99	0.600
sim_50	ChimPipe	53	213	3	287	0.43	0.99	0.600
sim_50	ChimPipe	54	212	3	288	0.42	0.99	0.590
sim_50	ChimPipe	56	210	3	290	0.42	0.99	0.590
sim_50	ChimPipe	57	209	3	291	0.42	0.99	0.590
sim_50	ChimPipe	59	208	3	292	0.42	0.99	0.590
sim_50	ChimPipe	60	207	3	293	0.41	0.99	0.580
sim_50	ChimPipe	62	206	3	294	0.41	0.99	0.580
sim_50	ChimPipe	63	205	3	295	0.41	0.99	0.580
sim_50	ChimPipe	67	202	3	298	0.40	0.99	0.570
sim_50	ChimPipe	71	201	3	299	0.40	0.99	0.570
sim_50	ChimPipe	75	200	3	300	0.40	0.99	0.570
sim_50	ChimPipe	76	199	3	301	0.40	0.99	0.570
sim_50	ChimPipe	77	197	3	303	0.39	0.99	0.560
sim_50	ChimPipe	79	195	3	305	0.39	0.98	0.558
sim_50	ChimPipe	80	194	3	306	0.39	0.98	0.558
sim_50	ChimPipe	82	193	3	307	0.39	0.98	0.558
sim_50	ChimPipe	83	192	3	308	0.38	0.98	0.548
sim_50	ChimPipe	85	191	3	309	0.38	0.98	0.548
sim_50	ChimPipe	91	188	3	312	0.38	0.98	0.548
sim_50	ChimPipe	93	187	3	313	0.37	0.98	0.537
sim_50	ChimPipe	95	186	3	314	0.37	0.98	0.537
sim_50	ChimPipe	98	185	3	315	0.37	0.98	0.537
sim_50	ChimPipe	102	184	3	316	0.37	0.98	0.537
sim_50	ChimPipe	103	183	3	317	0.37	0.98	0.537
sim_50	ChimPipe	107	182	3	318	0.36	0.98	0.527
sim_50	ChimPipe	111	181	3	319	0.36	0.98	0.527
sim_50	ChimPipe	118	180	3	320	0.36	0.98	0.527
sim_50	ChimPipe	120	179	3	321	0.36	0.98	0.527
sim_50	ChimPipe	121	178	3	322	0.36	0.98	0.527
sim_50	ChimPipe	125	177	3	323	0.35	0.98	0.516
sim_50	ChimPipe	131	176	3	324	0.35	0.98	0.516
sim_50	ChimPipe	133	175	3	325	0.35	0.98	0.516
sim_50	ChimPipe	134	174	3	326	0.35	0.98	0.516
sim_50	ChimPipe	143	173	3	327	0.35	0.98	0.516
sim_50	ChimPipe	147	170	3	330	0.34	0.98	0.505
sim_50	ChimPipe	148	169	3	331	0.34	0.98	0.505
sim_50	ChimPipe	151	168	3	332	0.34	0.98	0.505
sim_50	ChimPipe	152	167	3	333	0.33	0.98	0.494
sim_50	ChimPipe	153	166	3	334	0.33	0.98	0.494
sim_50	ChimPipe	159	165	3	335	0.33	0.98	0.494
sim_50	ChimPipe	181	164	3	336	0.33	0.98	0.494
sim_50	ChimPipe	185	163	3	337	0.33	0.98	0.494
sim_50	ChimPipe	187	162	3	338	0.32	0.98	0.482
sim_50	ChimPipe	190	160	3	340	0.32	0.98	0.482
sim_50	ChimPipe	197	159	3	341	0.32	0.98	0.482
sim_50	ChimPipe	200	158	3	342	0.32	0.98	0.482
sim_50	ChimPipe	208	157	3	343	0.31	0.98	0.471
sim_50	ChimPipe	211	156	3	344	0.31	0.98	0.471
sim_50	ChimPipe	215	155	3	345	0.31	0.98	0.471
sim_50	ChimPipe	229	154	3	346	0.31	0.98	0.471
sim_50	ChimPipe	238	153	3	347	0.31	0.98	0.471
sim_50	ChimPipe	241	152	3	348	0.30	0.98	0.459
sim_50	ChimPipe	244	151	3	349	0.30	0.98	0.459
sim_50	ChimPipe	252	150	3	350	0.30	0.98	0.459
sim_50	ChimPipe	258	149	3	351	0.30	0.98	0.459
sim_50	ChimPipe	259	148	3	352	0.30	0.98	0.459
sim_50	ChimPipe	260	147	3	353	0.29	0.98	0.448
sim_50	ChimPipe	267	145	3	355	0.29	0.98	0.448
sim_50	ChimPipe	285	144	3	356	0.29	0.98	0.448
sim_50	ChimPipe	290	143	3	357	0.29	0.98	0.448
sim_50	ChimPipe	292	142	3	358	0.28	0.98	0.436
sim_50	ChimPipe	295	141	3	359	0.28	0.98	0.436
sim_50	ChimPipe	311	140	3	360	0.28	0.98	0.436
sim_50	ChimPipe	312	139	3	361	0.28	0.98	0.436
sim_50	ChimPipe	314	138	3	362	0.28	0.98	0.436
sim_50	ChimPipe	316	137	3	363	0.27	0.98	0.423
sim_50	ChimPipe	320	136	3	364	0.27	0.98	0.423
sim_50	ChimPipe	337	136	2	364	0.27	0.99	0.424
sim_50	ChimPipe	343	135	2	365	0.27	0.99	0.424
sim_50	ChimPipe	347	133	2	367	0.27	0.99	0.424
sim_50	ChimPipe	353	132	2	368	0.26	0.99	0.412
sim_50	ChimPipe	390	131	2	369	0.26	0.98	0.411
sim_50	ChimPipe	395	130	2	370	0.26	0.98	0.411
sim_50	ChimPipe	398	129	2	371	0.26	0.98	0.411
sim_50	ChimPipe	403	128	2	372	0.26	0.98	0.411
sim_50	ChimPipe	429	127	2	373	0.25	0.98	0.398
sim_50	ChimPipe	438	126	2	374	0.25	0.98	0.398
sim_50	ChimPipe	460	125	2	375	0.25	0.98	0.398
sim_50	ChimPipe	470	124	2	376	0.25	0.98	0.398
sim_50	ChimPipe	523	123	2	377	0.25	0.98	0.398
sim_50	ChimPipe	530	122	2	378	0.24	0.98	0.386
sim_50	ChimPipe	536	121	2	379	0.24	0.98	0.386
sim_50	ChimPipe	556	120	2	380	0.24	0.98	0.386
sim_50	ChimPipe	631	119	2	381	0.24	0.98	0.386
sim_50	ChimPipe	636	118	2	382	0.24	0.98	0.386
sim_50	ChimPipe	643	117	2	383	0.23	0.98	0.373
sim_50	ChimPipe	662	116	2	384	0.23	0.98	0.373
sim_50	ChimPipe	675	115	2	385	0.23	0.98	0.373
sim_50	ChimPipe	679	114	2	386	0.23	0.98	0.373
sim_50	ChimPipe	708	113	2	387	0.23	0.98	0.373
sim_50	ChimPipe	735	112	2	388	0.22	0.98	0.359
sim_50	ChimPipe	743	111	2	389	0.22	0.98	0.359
sim_50	ChimPipe	751	110	2	390	0.22	0.98	0.359
sim_50	ChimPipe	761	109	2	391	0.22	0.98	0.359
sim_50	ChimPipe	776	108	2	392	0.22	0.98	0.359
sim_50	ChimPipe	783	107	2	393	0.21	0.98	0.346
sim_50	ChimPipe	800	106	2	394	0.21	0.98	0.346
sim_50	ChimPipe	823	106	1	394	0.21	0.99	0.347
sim_50	ChimPipe	827	105	1	395	0.21	0.99	0.347
sim_50	ChimPipe	836	104	1	396	0.21	0.99	0.347
sim_50	ChimPipe	864	103	1	397	0.21	0.99	0.347
sim_50	ChimPipe	866	102	1	398	0.20	0.99	0.333
sim_50	ChimPipe	869	101	1	399	0.20	0.99	0.333
sim_50	ChimPipe	879	100	1	400	0.20	0.99	0.333
sim_50	ChimPipe	882	99	1	401	0.20	0.99	0.333
sim_50	ChimPipe	890	98	1	402	0.20	0.99	0.333
