data_set	prog	min_sum_frags	TP	FP	FN	TPR	PPV	F1
sim_101	SOAP-fuse	776	63	2	437	0.13	0.97	0.229
sim_101	SOAP-fuse	804	61	2	439	0.12	0.97	0.214
sim_101	SOAP-fuse	839	60	2	440	0.12	0.97	0.214
sim_101	SOAP-fuse	844	59	2	441	0.12	0.97	0.214
sim_101	SOAP-fuse	878	58	2	442	0.12	0.97	0.214
sim_101	SOAP-fuse	931	56	2	444	0.11	0.97	0.198
sim_101	SOAP-fuse	935	55	2	445	0.11	0.96	0.197
sim_101	SOAP-fuse	945	54	2	446	0.11	0.96	0.197
sim_101	SOAP-fuse	958	53	2	447	0.11	0.96	0.197
sim_101	SOAP-fuse	967	52	2	448	0.10	0.96	0.181
sim_101	SOAP-fuse	975	51	2	449	0.10	0.96	0.181
sim_101	SOAP-fuse	978	50	2	450	0.10	0.96	0.181
sim_101	SOAP-fuse	1030	49	2	451	0.10	0.96	0.181
sim_101	SOAP-fuse	1042	48	2	452	0.10	0.96	0.181
sim_101	SOAP-fuse	1075	47	2	453	0.09	0.96	0.165
sim_101	SOAP-fuse	1079	46	2	454	0.09	0.96	0.165
sim_101	SOAP-fuse	1090	45	2	455	0.09	0.96	0.165
sim_101	SOAP-fuse	1123	44	2	456	0.09	0.96	0.165
sim_101	SOAP-fuse	1184	43	2	457	0.09	0.96	0.165
sim_101	SOAP-fuse	1224	42	2	458	0.08	0.95	0.148
sim_101	SOAP-fuse	1232	41	2	459	0.08	0.95	0.148
sim_101	SOAP-fuse	1248	40	2	460	0.08	0.95	0.148
sim_101	SOAP-fuse	1254	39	2	461	0.08	0.95	0.148
sim_101	SOAP-fuse	1280	38	2	462	0.08	0.95	0.148
sim_101	SOAP-fuse	1298	38	1	462	0.08	0.97	0.148
sim_101	SOAP-fuse	1337	37	1	463	0.07	0.97	0.131
sim_101	SOAP-fuse	1339	36	1	464	0.07	0.97	0.131
sim_101	SOAP-fuse	1373	35	1	465	0.07	0.97	0.131
sim_101	SOAP-fuse	1401	34	1	466	0.07	0.97	0.131
sim_101	SOAP-fuse	1402	34	0	466	0.07	1	0.131
sim_101	SOAP-fuse	1415	33	0	467	0.07	1	0.131
sim_101	SOAP-fuse	1439	32	0	468	0.06	1	0.113
sim_101	SOAP-fuse	1521	31	0	469	0.06	1	0.113
sim_101	SOAP-fuse	1558	30	0	470	0.06	1	0.113
sim_101	SOAP-fuse	1562	29	0	471	0.06	1	0.113
sim_101	SOAP-fuse	1581	28	0	472	0.06	1	0.113
sim_101	SOAP-fuse	1614	26	0	474	0.05	1	0.095
sim_101	SOAP-fuse	1663	25	0	475	0.05	1	0.095
sim_101	SOAP-fuse	1665	24	0	476	0.05	1	0.095
sim_101	SOAP-fuse	1683	23	0	477	0.05	1	0.095
sim_101	SOAP-fuse	1694	22	0	478	0.04	1	0.077
sim_101	SOAP-fuse	1775	21	0	479	0.04	1	0.077
sim_101	SOAP-fuse	1831	20	0	480	0.04	1	0.077
sim_101	SOAP-fuse	1855	19	0	481	0.04	1	0.077
sim_101	SOAP-fuse	1905	18	0	482	0.04	1	0.077
sim_101	SOAP-fuse	1980	17	0	483	0.03	1	0.058
sim_101	SOAP-fuse	2089	16	0	484	0.03	1	0.058
sim_101	SOAP-fuse	2127	15	0	485	0.03	1	0.058
sim_101	SOAP-fuse	2129	14	0	486	0.03	1	0.058
sim_101	SOAP-fuse	2281	13	0	487	0.03	1	0.058
sim_101	SOAP-fuse	2361	12	0	488	0.02	1	0.039
sim_101	SOAP-fuse	2363	11	0	489	0.02	1	0.039
sim_101	SOAP-fuse	2401	10	0	490	0.02	1	0.039
sim_101	SOAP-fuse	2411	9	0	491	0.02	1	0.039
sim_101	SOAP-fuse	2474	8	0	492	0.02	1	0.039
sim_101	SOAP-fuse	2494	7	0	493	0.01	1	0.020
sim_101	SOAP-fuse	2606	6	0	494	0.01	1	0.020
sim_101	SOAP-fuse	2677	5	0	495	0.01	1	0.020
sim_101	SOAP-fuse	2690	4	0	496	0.01	1	0.020
sim_101	SOAP-fuse	2702	3	0	497	0.01	1	0.020
sim_101	SOAP-fuse	2775	2	0	498	0.00	1	0.000
sim_101	EricScript	4	359	56	141	0.72	0.87	0.788
sim_101	EricScript	5	359	54	141	0.72	0.87	0.788
sim_101	EricScript	6	357	53	143	0.71	0.87	0.782
sim_101	EricScript	7	355	50	145	0.71	0.88	0.786
sim_101	EricScript	8	352	49	148	0.70	0.88	0.780
sim_101	EricScript	9	351	48	149	0.70	0.88	0.780
sim_101	EricScript	10	349	47	151	0.70	0.88	0.780
sim_101	EricScript	11	347	44	153	0.69	0.89	0.777
sim_101	EricScript	12	345	42	155	0.69	0.89	0.777
sim_101	EricScript	13	342	40	158	0.68	0.9	0.775
sim_101	EricScript	14	336	40	164	0.67	0.89	0.764
sim_101	EricScript	15	332	40	168	0.66	0.89	0.758
sim_101	EricScript	16	331	39	169	0.66	0.89	0.758
sim_101	EricScript	17	327	37	173	0.65	0.9	0.755
sim_101	EricScript	18	324	35	176	0.65	0.9	0.755
sim_101	EricScript	19	320	34	180	0.64	0.9	0.748
sim_101	EricScript	20	316	32	184	0.63	0.91	0.745
sim_101	EricScript	21	311	32	189	0.62	0.91	0.738
sim_101	EricScript	22	308	32	192	0.62	0.91	0.738
sim_101	EricScript	23	305	30	195	0.61	0.91	0.730
sim_101	EricScript	24	304	29	196	0.61	0.91	0.730
sim_101	EricScript	25	299	28	201	0.60	0.91	0.723
sim_101	EricScript	26	295	27	205	0.59	0.92	0.719
sim_101	EricScript	27	294	26	206	0.59	0.92	0.719
sim_101	EricScript	28	292	26	208	0.58	0.92	0.711
sim_101	EricScript	29	290	24	210	0.58	0.92	0.711
sim_101	EricScript	30	288	24	212	0.58	0.92	0.711
sim_101	EricScript	31	285	24	215	0.57	0.92	0.704
sim_101	EricScript	32	284	23	216	0.57	0.93	0.707
sim_101	EricScript	33	283	23	217	0.57	0.92	0.704
sim_101	EricScript	34	281	23	219	0.56	0.92	0.696
sim_101	EricScript	35	280	23	220	0.56	0.92	0.696
sim_101	EricScript	36	277	22	223	0.55	0.93	0.691
sim_101	EricScript	37	276	21	224	0.55	0.93	0.691
sim_101	EricScript	38	274	21	226	0.55	0.93	0.691
sim_101	EricScript	40	271	21	229	0.54	0.93	0.683
sim_101	EricScript	41	271	20	229	0.54	0.93	0.683
sim_101	EricScript	42	270	20	230	0.54	0.93	0.683
sim_101	EricScript	43	268	17	232	0.54	0.94	0.686
sim_101	EricScript	44	268	16	232	0.54	0.94	0.686
sim_101	EricScript	45	266	15	234	0.53	0.95	0.680
sim_101	EricScript	47	266	14	234	0.53	0.95	0.680
sim_101	EricScript	48	263	14	237	0.53	0.95	0.680
sim_101	EricScript	50	262	14	238	0.52	0.95	0.672
sim_101	EricScript	52	261	13	239	0.52	0.95	0.672
sim_101	EricScript	53	259	13	241	0.52	0.95	0.672
sim_101	EricScript	54	258	13	242	0.52	0.95	0.672
sim_101	EricScript	56	255	13	245	0.51	0.95	0.664
sim_101	EricScript	58	253	13	247	0.51	0.95	0.664
sim_101	EricScript	59	252	12	248	0.50	0.95	0.655
sim_101	EricScript	60	251	12	249	0.50	0.95	0.655
sim_101	EricScript	61	249	12	251	0.50	0.95	0.655
sim_101	EricScript	63	246	12	254	0.49	0.95	0.647
sim_101	EricScript	64	245	12	255	0.49	0.95	0.647
sim_101	EricScript	66	244	12	256	0.49	0.95	0.647
sim_101	EricScript	67	243	12	257	0.49	0.95	0.647
sim_101	EricScript	69	240	12	260	0.48	0.95	0.638
sim_101	EricScript	70	239	11	261	0.48	0.96	0.640
sim_101	EricScript	71	237	10	263	0.47	0.96	0.631
sim_101	EricScript	73	236	9	264	0.47	0.96	0.631
sim_101	EricScript	77	235	9	265	0.47	0.96	0.631
sim_101	EricScript	78	235	8	265	0.47	0.97	0.633
sim_101	EricScript	80	231	7	269	0.46	0.97	0.624
sim_101	EricScript	82	230	6	270	0.46	0.97	0.624
sim_101	EricScript	83	229	6	271	0.46	0.97	0.624
sim_101	EricScript	85	228	6	272	0.46	0.97	0.624
sim_101	EricScript	86	227	6	273	0.45	0.97	0.615
sim_101	EricScript	88	226	6	274	0.45	0.97	0.615
sim_101	EricScript	89	225	6	275	0.45	0.97	0.615
sim_101	EricScript	90	224	6	276	0.45	0.97	0.615
sim_101	EricScript	92	223	6	277	0.45	0.97	0.615
sim_101	EricScript	93	222	6	278	0.44	0.97	0.605
sim_101	EricScript	94	221	6	279	0.44	0.97	0.605
sim_101	EricScript	98	219	6	281	0.44	0.97	0.605
sim_101	EricScript	102	218	6	282	0.44	0.97	0.605
sim_101	EricScript	106	218	5	282	0.44	0.98	0.607
sim_101	EricScript	107	216	5	284	0.43	0.98	0.598
sim_101	EricScript	112	215	5	285	0.43	0.98	0.598
sim_101	EricScript	113	214	5	286	0.43	0.98	0.598
sim_101	EricScript	115	213	5	287	0.43	0.98	0.598
sim_101	EricScript	116	211	5	289	0.42	0.98	0.588
sim_101	EricScript	117	209	5	291	0.42	0.98	0.588
sim_101	EricScript	118	208	5	292	0.42	0.98	0.588
sim_101	EricScript	124	206	5	294	0.41	0.98	0.578
sim_101	EricScript	127	205	5	295	0.41	0.98	0.578
sim_101	EricScript	128	204	4	296	0.41	0.98	0.578
sim_101	EricScript	130	203	4	297	0.41	0.98	0.578
sim_101	EricScript	131	202	4	298	0.40	0.98	0.568
sim_101	EricScript	133	201	4	299	0.40	0.98	0.568
sim_101	EricScript	143	201	3	299	0.40	0.99	0.570
sim_101	EricScript	144	200	3	300	0.40	0.99	0.570
sim_101	EricScript	146	199	3	301	0.40	0.99	0.570
sim_101	EricScript	147	197	3	303	0.39	0.99	0.560
sim_101	EricScript	148	196	3	304	0.39	0.98	0.558
sim_101	EricScript	150	194	3	306	0.39	0.98	0.558
sim_101	EricScript	161	192	3	308	0.38	0.98	0.548
sim_101	EricScript	171	191	3	309	0.38	0.98	0.548
sim_101	EricScript	173	190	3	310	0.38	0.98	0.548
sim_101	EricScript	174	189	3	311	0.38	0.98	0.548
sim_101	EricScript	175	188	3	312	0.38	0.98	0.548
sim_101	EricScript	185	187	3	313	0.37	0.98	0.537
sim_101	EricScript	191	186	3	314	0.37	0.98	0.537
sim_101	EricScript	193	185	3	315	0.37	0.98	0.537
sim_101	EricScript	198	184	3	316	0.37	0.98	0.537
sim_101	EricScript	201	184	2	316	0.37	0.99	0.539
sim_101	EricScript	207	183	2	317	0.37	0.99	0.539
sim_101	EricScript	210	182	2	318	0.36	0.99	0.528
sim_101	EricScript	216	181	2	319	0.36	0.99	0.528
sim_101	EricScript	218	180	2	320	0.36	0.99	0.528
sim_101	EricScript	221	179	2	321	0.36	0.99	0.528
sim_101	EricScript	225	178	2	322	0.36	0.99	0.528
sim_101	EricScript	232	176	2	324	0.35	0.99	0.517
sim_101	EricScript	234	175	2	325	0.35	0.99	0.517
sim_101	EricScript	235	174	2	326	0.35	0.99	0.517
sim_101	EricScript	238	173	2	327	0.35	0.99	0.517
sim_101	EricScript	243	172	2	328	0.34	0.99	0.506
sim_101	EricScript	246	171	2	329	0.34	0.99	0.506
sim_101	EricScript	250	170	2	330	0.34	0.99	0.506
sim_101	EricScript	252	169	2	331	0.34	0.99	0.506
sim_101	EricScript	262	168	2	332	0.34	0.99	0.506
sim_101	EricScript	264	167	2	333	0.33	0.99	0.495
sim_101	EricScript	268	166	2	334	0.33	0.99	0.495
sim_101	EricScript	269	165	2	335	0.33	0.99	0.495
sim_101	EricScript	276	163	2	337	0.33	0.99	0.495
sim_101	EricScript	293	162	2	338	0.32	0.99	0.484
sim_101	EricScript	296	161	2	339	0.32	0.99	0.484
sim_101	EricScript	299	160	2	340	0.32	0.99	0.484
sim_101	EricScript	305	159	2	341	0.32	0.99	0.484
sim_101	EricScript	307	158	2	342	0.32	0.99	0.484
sim_101	EricScript	312	157	2	343	0.31	0.99	0.472
sim_101	EricScript	316	157	1	343	0.31	0.99	0.472
sim_101	EricScript	329	156	1	344	0.31	0.99	0.472
sim_101	EricScript	332	155	1	345	0.31	0.99	0.472
sim_101	EricScript	335	154	1	346	0.31	0.99	0.472
sim_101	EricScript	337	153	1	347	0.31	0.99	0.472
sim_101	EricScript	352	152	1	348	0.30	0.99	0.460
sim_101	EricScript	358	151	1	349	0.30	0.99	0.460
sim_101	EricScript	359	150	1	350	0.30	0.99	0.460
sim_101	EricScript	373	149	1	351	0.30	0.99	0.460
sim_101	EricScript	375	148	1	352	0.30	0.99	0.460
sim_101	EricScript	378	147	1	353	0.29	0.99	0.449
sim_101	EricScript	381	146	1	354	0.29	0.99	0.449
sim_101	EricScript	391	145	1	355	0.29	0.99	0.449
sim_101	EricScript	394	144	1	356	0.29	0.99	0.449
sim_101	EricScript	402	143	1	357	0.29	0.99	0.449
sim_101	EricScript	407	142	1	358	0.28	0.99	0.437
sim_101	EricScript	416	141	1	359	0.28	0.99	0.437
sim_101	EricScript	417	140	1	360	0.28	0.99	0.437
sim_101	EricScript	418	139	1	361	0.28	0.99	0.437
sim_101	EricScript	432	138	1	362	0.28	0.99	0.437
sim_101	EricScript	441	137	1	363	0.27	0.99	0.424
sim_101	EricScript	449	135	1	365	0.27	0.99	0.424
sim_101	EricScript	454	134	1	366	0.27	0.99	0.424
sim_101	EricScript	467	133	1	367	0.27	0.99	0.424
sim_101	EricScript	471	132	1	368	0.26	0.99	0.412
sim_101	EricScript	486	130	1	370	0.26	0.99	0.412
sim_101	EricScript	492	129	1	371	0.26	0.99	0.412
sim_101	EricScript	494	128	1	372	0.26	0.99	0.412
sim_101	EricScript	510	127	1	373	0.25	0.99	0.399
sim_101	EricScript	513	126	1	374	0.25	0.99	0.399
sim_101	EricScript	514	125	1	375	0.25	0.99	0.399
sim_101	EricScript	517	124	1	376	0.25	0.99	0.399
sim_101	EricScript	525	123	1	377	0.25	0.99	0.399
sim_101	EricScript	529	122	1	378	0.24	0.99	0.386
sim_101	EricScript	537	121	1	379	0.24	0.99	0.386
sim_101	EricScript	538	120	1	380	0.24	0.99	0.386
sim_101	EricScript	555	119	1	381	0.24	0.99	0.386
sim_101	EricScript	558	118	1	382	0.24	0.99	0.386
sim_101	EricScript	575	117	1	383	0.23	0.99	0.373
sim_101	EricScript	599	116	1	384	0.23	0.99	0.373
sim_101	EricScript	630	115	1	385	0.23	0.99	0.373
sim_101	EricScript	657	114	1	386	0.23	0.99	0.373
sim_101	EricScript	659	114	0	386	0.23	1	0.374
sim_101	EricScript	665	113	0	387	0.23	1	0.374
sim_101	EricScript	672	112	0	388	0.22	1	0.361
sim_101	EricScript	673	111	0	389	0.22	1	0.361
sim_101	EricScript	681	110	0	390	0.22	1	0.361
sim_101	EricScript	685	109	0	391	0.22	1	0.361
sim_101	EricScript	748	108	0	392	0.22	1	0.361
sim_101	EricScript	750	107	0	393	0.21	1	0.347
sim_101	EricScript	752	106	0	394	0.21	1	0.347
sim_101	EricScript	761	105	0	395	0.21	1	0.347
sim_101	EricScript	767	104	0	396	0.21	1	0.347
sim_101	EricScript	784	103	0	397	0.21	1	0.347
sim_101	EricScript	792	102	0	398	0.20	1	0.333
sim_101	EricScript	805	101	0	399	0.20	1	0.333
sim_101	EricScript	807	100	0	400	0.20	1	0.333
sim_101	EricScript	838	99	0	401	0.20	1	0.333
sim_101	EricScript	843	98	0	402	0.20	1	0.333
sim_101	EricScript	859	97	0	403	0.19	1	0.319
sim_101	EricScript	931	96	0	404	0.19	1	0.319
sim_101	EricScript	934	95	0	405	0.19	1	0.319
sim_101	EricScript	961	94	0	406	0.19	1	0.319
sim_101	EricScript	974	92	0	408	0.18	1	0.305
sim_101	EricScript	989	91	0	409	0.18	1	0.305
sim_101	EricScript	990	90	0	410	0.18	1	0.305
sim_101	EricScript	996	89	0	411	0.18	1	0.305
sim_101	EricScript	1020	88	0	412	0.18	1	0.305
sim_101	EricScript	1035	87	0	413	0.17	1	0.291
sim_101	EricScript	1038	86	0	414	0.17	1	0.291
sim_101	EricScript	1059	85	0	415	0.17	1	0.291
sim_101	EricScript	1070	84	0	416	0.17	1	0.291
sim_101	EricScript	1073	83	0	417	0.17	1	0.291
sim_101	EricScript	1090	82	0	418	0.16	1	0.276
sim_101	EricScript	1107	81	0	419	0.16	1	0.276
sim_101	EricScript	1115	80	0	420	0.16	1	0.276
sim_101	EricScript	1148	79	0	421	0.16	1	0.276
sim_101	EricScript	1177	78	0	422	0.16	1	0.276
sim_101	EricScript	1214	77	0	423	0.15	1	0.261
sim_101	EricScript	1242	76	0	424	0.15	1	0.261
sim_101	EricScript	1291	75	0	425	0.15	1	0.261
sim_101	EricScript	1306	74	0	426	0.15	1	0.261
sim_101	EricScript	1314	73	0	427	0.15	1	0.261
sim_101	EricScript	1318	72	0	428	0.14	1	0.246
sim_101	EricScript	1327	71	0	429	0.14	1	0.246
sim_101	EricScript	1387	70	0	430	0.14	1	0.246
sim_101	EricScript	1428	69	0	431	0.14	1	0.246
sim_101	EricScript	1502	68	0	432	0.14	1	0.246
sim_101	EricScript	1504	67	0	433	0.13	1	0.230
sim_101	EricScript	1519	66	0	434	0.13	1	0.230
sim_101	EricScript	1588	65	0	435	0.13	1	0.230
sim_101	EricScript	1625	64	0	436	0.13	1	0.230
sim_101	EricScript	1673	63	0	437	0.13	1	0.230
sim_101	EricScript	1706	62	0	438	0.12	1	0.214
sim_101	EricScript	1784	61	0	439	0.12	1	0.214
sim_101	EricScript	1814	60	0	440	0.12	1	0.214
sim_101	EricScript	1819	59	0	441	0.12	1	0.214
sim_101	EricScript	1833	58	0	442	0.12	1	0.214
sim_101	EricScript	1988	57	0	443	0.11	1	0.198
sim_101	EricScript	1996	56	0	444	0.11	1	0.198
sim_101	EricScript	2009	55	0	445	0.11	1	0.198
sim_101	EricScript	2038	54	0	446	0.11	1	0.198
sim_101	EricScript	2083	53	0	447	0.11	1	0.198
sim_101	EricScript	2202	52	0	448	0.10	1	0.182
sim_101	EricScript	2222	51	0	449	0.10	1	0.182
sim_101	EricScript	2298	50	0	450	0.10	1	0.182
sim_101	EricScript	2341	49	0	451	0.10	1	0.182
sim_101	EricScript	2407	48	0	452	0.10	1	0.182
sim_101	EricScript	2416	47	0	453	0.09	1	0.165
sim_101	EricScript	2451	46	0	454	0.09	1	0.165
sim_101	EricScript	2469	45	0	455	0.09	1	0.165
sim_101	EricScript	2480	44	0	456	0.09	1	0.165
sim_101	EricScript	2571	43	0	457	0.09	1	0.165
sim_101	EricScript	2632	42	0	458	0.08	1	0.148
sim_101	EricScript	2646	41	0	459	0.08	1	0.148
sim_101	EricScript	2665	40	0	460	0.08	1	0.148
sim_101	EricScript	2717	39	0	461	0.08	1	0.148
sim_101	EricScript	2774	38	0	462	0.08	1	0.148
sim_101	EricScript	2792	37	0	463	0.07	1	0.131
sim_101	EricScript	2814	36	0	464	0.07	1	0.131
sim_101	EricScript	2817	35	0	465	0.07	1	0.131
sim_101	EricScript	2967	34	0	466	0.07	1	0.131
sim_101	EricScript	2970	33	0	467	0.07	1	0.131
sim_101	EricScript	2989	32	0	468	0.06	1	0.113
sim_101	EricScript	3038	31	0	469	0.06	1	0.113
sim_101	EricScript	3078	30	0	470	0.06	1	0.113
sim_101	EricScript	3098	29	0	471	0.06	1	0.113
sim_101	EricScript	3112	28	0	472	0.06	1	0.113
sim_101	EricScript	3160	27	0	473	0.05	1	0.095
sim_101	EricScript	3357	26	0	474	0.05	1	0.095
sim_101	EricScript	3370	25	0	475	0.05	1	0.095
sim_101	EricScript	3387	24	0	476	0.05	1	0.095
sim_101	EricScript	3448	23	0	477	0.05	1	0.095
sim_101	EricScript	3484	22	0	478	0.04	1	0.077
sim_101	EricScript	3527	21	0	479	0.04	1	0.077
sim_101	EricScript	3654	20	0	480	0.04	1	0.077
sim_101	EricScript	3678	19	0	481	0.04	1	0.077
sim_101	EricScript	3686	18	0	482	0.04	1	0.077
sim_101	EricScript	3746	17	0	483	0.03	1	0.058
sim_101	EricScript	3817	16	0	484	0.03	1	0.058
sim_101	EricScript	3932	15	0	485	0.03	1	0.058
sim_101	EricScript	3945	14	0	486	0.03	1	0.058
sim_101	EricScript	4014	13	0	487	0.03	1	0.058
sim_101	EricScript	4027	12	0	488	0.02	1	0.039
sim_101	EricScript	4084	11	0	489	0.02	1	0.039
sim_101	EricScript	4269	10	0	490	0.02	1	0.039
sim_101	EricScript	4383	9	0	491	0.02	1	0.039
sim_101	EricScript	4394	8	0	492	0.02	1	0.039
sim_101	EricScript	4407	7	0	493	0.01	1	0.020
sim_101	EricScript	4503	6	0	494	0.01	1	0.020
sim_101	EricScript	4625	5	0	495	0.01	1	0.020
sim_101	EricScript	4668	4	0	496	0.01	1	0.020
sim_101	EricScript	4680	3	0	497	0.01	1	0.020
sim_101	EricScript	4719	2	0	498	0.00	1	0.000
sim_101	deFuse	9	405	34	95	0.81	0.92	0.862
sim_101	deFuse	10	404	34	96	0.81	0.92	0.862
sim_101	deFuse	11	403	33	97	0.81	0.92	0.862
sim_101	deFuse	12	402	33	98	0.80	0.92	0.856
sim_101	deFuse	13	398	33	102	0.80	0.92	0.856
sim_101	deFuse	14	393	33	107	0.79	0.92	0.850
sim_101	deFuse	15	391	31	109	0.78	0.93	0.848
sim_101	deFuse	16	388	31	112	0.78	0.93	0.848
sim_101	deFuse	17	381	30	119	0.76	0.93	0.836
sim_101	deFuse	18	370	30	130	0.74	0.93	0.824
sim_101	deFuse	19	368	29	132	0.74	0.93	0.824
sim_101	deFuse	20	367	29	133	0.73	0.93	0.818
sim_101	deFuse	21	366	29	134	0.73	0.93	0.818
sim_101	deFuse	22	360	29	140	0.72	0.93	0.812
sim_101	deFuse	23	356	28	144	0.71	0.93	0.805
sim_101	deFuse	24	353	28	147	0.71	0.93	0.805
sim_101	deFuse	25	348	26	152	0.70	0.93	0.799
sim_101	deFuse	26	348	25	152	0.70	0.93	0.799
sim_101	deFuse	27	346	25	154	0.69	0.93	0.792
sim_101	deFuse	28	345	25	155	0.69	0.93	0.792
sim_101	deFuse	29	340	25	160	0.68	0.93	0.786
sim_101	deFuse	31	336	25	164	0.67	0.93	0.779
sim_101	deFuse	32	335	24	165	0.67	0.93	0.779
sim_101	deFuse	33	333	24	167	0.67	0.93	0.779
sim_101	deFuse	34	330	24	170	0.66	0.93	0.772
sim_101	deFuse	36	328	24	172	0.66	0.93	0.772
sim_101	deFuse	37	325	24	175	0.65	0.93	0.765
sim_101	deFuse	40	324	24	176	0.65	0.93	0.765
sim_101	deFuse	41	322	24	178	0.64	0.93	0.758
sim_101	deFuse	42	316	24	184	0.63	0.93	0.751
sim_101	deFuse	43	315	24	185	0.63	0.93	0.751
sim_101	deFuse	44	313	24	187	0.63	0.93	0.751
sim_101	deFuse	45	312	24	188	0.62	0.93	0.744
sim_101	deFuse	46	310	23	190	0.62	0.93	0.744
sim_101	deFuse	47	308	23	192	0.62	0.93	0.744
sim_101	deFuse	48	303	23	197	0.61	0.93	0.737
sim_101	deFuse	49	302	23	198	0.60	0.93	0.729
sim_101	deFuse	50	297	23	203	0.59	0.93	0.722
sim_101	deFuse	52	294	23	206	0.59	0.93	0.722
sim_101	deFuse	53	293	23	207	0.59	0.93	0.722
sim_101	deFuse	54	292	23	208	0.58	0.93	0.714
sim_101	deFuse	55	291	23	209	0.58	0.93	0.714
sim_101	deFuse	56	290	23	210	0.58	0.93	0.714
sim_101	deFuse	57	289	22	211	0.58	0.93	0.714
sim_101	deFuse	58	288	21	212	0.58	0.93	0.714
sim_101	deFuse	59	286	21	214	0.57	0.93	0.707
sim_101	deFuse	60	286	20	214	0.57	0.93	0.707
sim_101	deFuse	62	285	20	215	0.57	0.93	0.707
sim_101	deFuse	63	284	20	216	0.57	0.93	0.707
sim_101	deFuse	64	283	20	217	0.57	0.93	0.707
sim_101	deFuse	65	282	20	218	0.56	0.93	0.699
sim_101	deFuse	66	280	20	220	0.56	0.93	0.699
sim_101	deFuse	67	280	19	220	0.56	0.94	0.702
sim_101	deFuse	68	279	19	221	0.56	0.94	0.702
sim_101	deFuse	72	278	19	222	0.56	0.94	0.702
sim_101	deFuse	74	275	19	225	0.55	0.94	0.694
sim_101	deFuse	76	272	19	228	0.54	0.93	0.683
sim_101	deFuse	77	270	19	230	0.54	0.93	0.683
sim_101	deFuse	78	268	19	232	0.54	0.93	0.683
sim_101	deFuse	79	268	18	232	0.54	0.94	0.686
sim_101	deFuse	80	268	17	232	0.54	0.94	0.686
sim_101	deFuse	81	267	17	233	0.53	0.94	0.678
sim_101	deFuse	82	265	17	235	0.53	0.94	0.678
sim_101	deFuse	86	264	16	236	0.53	0.94	0.678
sim_101	deFuse	87	263	16	237	0.53	0.94	0.678
sim_101	deFuse	88	262	16	238	0.52	0.94	0.670
sim_101	deFuse	90	261	16	239	0.52	0.94	0.670
sim_101	deFuse	91	260	16	240	0.52	0.94	0.670
sim_101	deFuse	95	259	16	241	0.52	0.94	0.670
sim_101	deFuse	96	258	16	242	0.52	0.94	0.670
sim_101	deFuse	97	257	16	243	0.51	0.94	0.661
sim_101	deFuse	102	256	16	244	0.51	0.94	0.661
sim_101	deFuse	104	255	16	245	0.51	0.94	0.661
sim_101	deFuse	105	254	15	246	0.51	0.94	0.661
sim_101	deFuse	106	253	15	247	0.51	0.94	0.661
sim_101	deFuse	107	252	15	248	0.50	0.94	0.653
sim_101	deFuse	108	250	15	250	0.50	0.94	0.653
sim_101	deFuse	109	248	15	252	0.50	0.94	0.653
sim_101	deFuse	111	247	15	253	0.49	0.94	0.644
sim_101	deFuse	112	246	15	254	0.49	0.94	0.644
sim_101	deFuse	117	244	15	256	0.49	0.94	0.644
sim_101	deFuse	118	243	15	257	0.49	0.94	0.644
sim_101	deFuse	121	242	15	258	0.48	0.94	0.635
sim_101	deFuse	123	240	15	260	0.48	0.94	0.635
sim_101	deFuse	126	239	15	261	0.48	0.94	0.635
sim_101	deFuse	128	238	15	262	0.48	0.94	0.635
sim_101	deFuse	130	237	15	263	0.47	0.94	0.627
sim_101	deFuse	132	236	15	264	0.47	0.94	0.627
sim_101	deFuse	133	235	15	265	0.47	0.94	0.627
sim_101	deFuse	135	234	15	266	0.47	0.94	0.627
sim_101	deFuse	137	233	15	267	0.47	0.94	0.627
sim_101	deFuse	140	232	15	268	0.46	0.94	0.618
sim_101	deFuse	149	231	15	269	0.46	0.94	0.618
sim_101	deFuse	151	231	14	269	0.46	0.94	0.618
sim_101	deFuse	154	230	13	270	0.46	0.95	0.620
sim_101	deFuse	157	229	13	271	0.46	0.95	0.620
sim_101	deFuse	160	227	13	273	0.45	0.95	0.611
sim_101	deFuse	163	225	13	275	0.45	0.95	0.611
sim_101	deFuse	165	223	13	277	0.45	0.94	0.609
sim_101	deFuse	168	222	13	278	0.44	0.94	0.599
sim_101	deFuse	171	221	13	279	0.44	0.94	0.599
sim_101	deFuse	174	220	13	280	0.44	0.94	0.599
sim_101	deFuse	175	218	13	282	0.44	0.94	0.599
sim_101	deFuse	176	217	13	283	0.43	0.94	0.590
sim_101	deFuse	182	215	13	285	0.43	0.94	0.590
sim_101	deFuse	193	214	13	286	0.43	0.94	0.590
sim_101	deFuse	194	213	13	287	0.43	0.94	0.590
sim_101	deFuse	197	211	13	289	0.42	0.94	0.581
sim_101	deFuse	199	210	13	290	0.42	0.94	0.581
sim_101	deFuse	203	209	13	291	0.42	0.94	0.581
sim_101	deFuse	209	207	13	293	0.41	0.94	0.571
sim_101	deFuse	211	206	13	294	0.41	0.94	0.571
sim_101	deFuse	216	205	13	295	0.41	0.94	0.571
sim_101	deFuse	224	204	13	296	0.41	0.94	0.571
sim_101	deFuse	225	203	13	297	0.41	0.94	0.571
sim_101	deFuse	228	202	13	298	0.40	0.94	0.561
sim_101	deFuse	229	201	13	299	0.40	0.94	0.561
